STN_CODE,SAMPLING_DATE,STATE,CITYTOWNVILLAGEAREA,LOCATION_OF_MONITORING_STATION,SO2,NO2,RSPM/PM10,SPM
650,25/04/2010,West Bengal,South Suburban,"Baruipur, South Suburban",6.1,29.4,36.66666667,105
650,30/04/2010,West Bengal,South Suburban,"Baruipur, South Suburban",6.6,32.9,26,67
650,5/2/2010,West Bengal,South Suburban,"Baruipur, South Suburban",6.3,37.5,40.33333333,96.66666667
650,5/6/2010,West Bengal,South Suburban,"Baruipur, South Suburban",5.3,39.4,49.66666667,120.6666667
650,5/12/2010,West Bengal,South Suburban,"Baruipur, South Suburban",5,33,28.66666667,85.33333333
650,14/05/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.7,35.4,26,68
650,18/05/2010,West Bengal,South Suburban,"Baruipur, South Suburban",5.6,43.1,25.33333333,71.33333333
650,22/05/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.3,33.4,34.33333333,100.3333333
650,27/05/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.9,36.2,35.66666667,105
650,29/05/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.9,46.5,53.66666667,140.6666667
650,31/05/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.5,39.3,34.33333333,97.33333333
650,6/2/2010,West Bengal,South Suburban,"Baruipur, South Suburban",5.8,41.8,36.33333333,99.33333333
650,6/6/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.4,32.6,32.33333333,90.66666667
650,6/10/2010,West Bengal,South Suburban,"Baruipur, South Suburban",5.3,35.6,30.66666667,80.66666667
650,14/06/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.4,36.2,36,93.66666667
650,18/06/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.9,31.7,29.33333333,74
650,22/06/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.4,27.4,32.66666667,84.66666667
650,26/06/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.3,28,29.66666667,81.66666667
650,28/06/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.4,29.8,29.66666667,84
650,7/2/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.6,32.8,21.66666667,61.33333333
650,7/6/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.5,28.7,21.33333333,63.33333333
650,7/9/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.2,35.7,25,74
650,7/11/2010,West Bengal,South Suburban,"Baruipur, South Suburban",5.3,27.4,24,69.66666667
650,17/07/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.2,33,20,54.33333333
650,19/07/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.3,26.2,23.33333333,74.66666667
650,21/07/2010,West Bengal,South Suburban,"Baruipur, South Suburban",5.4,27.6,27.66666667,89
650,26/07/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.3,32.3,24.66666667,64.33333333
650,29/07/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.5,30.6,14.66666667,44
650,8/1/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.3,25.6,20.33333333,58.33333333
650,8/7/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.2,33.8,35.66666667,91.66666667
650,8/10/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.6,38.5,40,96.66666667
650,13/08/2010,West Bengal,South Suburban,"Baruipur, South Suburban",5.3,32,27.33333333,68.33333333
650,18/08/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.2,29.7,25,65
650,20/08/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.2,27.2,23.66666667,63.66666667
650,23/08/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.6,40.7,31.66666667,87
650,26/08/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.6,33.7,25.66666667,73.33333333
650,29/08/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.7,30.4,21.33333333,61.33333333
650,9/3/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.4,26.3,26.66666667,75.33333333
650,9/5/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.6,28.3,22.33333333,64.66666667
650,9/11/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.5,34.1,26.66666667,71.66666667
650,13/09/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.4,37.5,37.33333333,96.66666667
650,15/09/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.4,29.6,23,63
650,21/09/2010,West Bengal,South Suburban,"Baruipur, South Suburban",5.1,26.9,26,70.33333333
650,23/09/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.3,31.3,53.33333333,132.3333333
650,27/09/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.5,38.9,34.66666667,85
650,30/09/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.8,40.9,71.66666667,164.6666667
650,10/3/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.4,33.7,53,146.6666667
650,10/7/2010,West Bengal,South Suburban,"Baruipur, South Suburban",4.9,30,22,64.66666667
650,10/11/2010,West Bengal,South Suburban,"Baruipur, South Suburban",5.4,31.5,62.33333333,147
650,13/10/2010,West Bengal,South Suburban,"Baruipur, South Suburban",6.6,43.7,69.66666667,165
650,19/10/2010,West Bengal,South Suburban,"Baruipur, South Suburban",5.3,36.6,56.66666667,152.6666667
650,23/10/2010,West Bengal,South Suburban,"Baruipur, South Suburban",6.3,42.5,69,153
650,27/10/2010,West Bengal,South Suburban,"Baruipur, South Suburban",7.2,47.9,119,222.6666667
650,29/10/2010,West Bengal,South Suburban,"Baruipur, South Suburban",7,45.3,116,255.6666667
650,11/3/2010,West Bengal,South Suburban,"Baruipur, South Suburban",6.5,53.3,88,197
650,11/5/2010,West Bengal,South Suburban,"Baruipur, South Suburban",8.7,58.2,256.3333333,339
650,11/10/2010,West Bengal,South Suburban,"Baruipur, South Suburban",7.6,61.2,117,229.6666667
650,13/11/2010,West Bengal,South Suburban,"Baruipur, South Suburban",8.5,64.6,80,158.3333333
650,15/11/2010,West Bengal,South Suburban,"Baruipur, South Suburban",6.1,48.2,118.3333333,252.3333333
650,18/11/2010,West Bengal,South Suburban,"Baruipur, South Suburban",7.4,61.2,103,218.6666667
650,23/11/2010,West Bengal,South Suburban,"Baruipur, South Suburban",8,56.5,185,358.3333333
650,26/11/2010,West Bengal,South Suburban,"Baruipur, South Suburban",8.5,68.3,191.3333333,384.6666667
650,28/11/2010,West Bengal,South Suburban,"Baruipur, South Suburban",9.7,52.8,140,259
650,12/1/2010,West Bengal,South Suburban,"Baruipur, South Suburban",8.7,55.7,169.3333333,314.3333333
650,12/5/2010,West Bengal,South Suburban,"Baruipur, South Suburban",7.2,61.5,179,345
650,12/10/2010,West Bengal,South Suburban,"Baruipur, South Suburban",8.3,62.1,104.6666667,213
650,13/12/2010,West Bengal,South Suburban,"Baruipur, South Suburban",8,63.8,153.3333333,305.3333333
650,15/12/2010,West Bengal,South Suburban,"Baruipur, South Suburban",9.8,72.4,229.6666667,373.3333333
650,21/12/2010,West Bengal,South Suburban,"Baruipur, South Suburban",9.5,76.4,241.3333333,433
650,25/12/2010,West Bengal,South Suburban,"Baruipur, South Suburban",7.2,68.1,180.6666667,339.3333333
650,27/12/2010,West Bengal,South Suburban,"Baruipur, South Suburban",8.2,78.9,244.3333333,490
650,30/12/2010,West Bengal,South Suburban,"Baruipur, South Suburban",7.4,76.7,290,577.6666667
651,1/2/2010,West Bengal,South Suburban,"Amtala, South Suburban",9.8,91.9,118.3333333,251
651,1/5/2010,West Bengal,South Suburban,"Amtala, South Suburban",9.7,90,118.3333333,249.6666667
651,1/8/2010,West Bengal,South Suburban,"Amtala, South Suburban",11.8,96.3,176.3333333,366.6666667
651,1/10/2010,West Bengal,South Suburban,"Amtala, South Suburban",10.7,102.6,174.3333333,333.6666667
651,14/01/2010,West Bengal,South Suburban,"Amtala, South Suburban",9.5,105.6,191.3333333,373.6666667
651,18/01/2010,West Bengal,South Suburban,"Amtala, South Suburban",9.6,91.3,154.3333333,347.6666667
651,23/01/2010,West Bengal,South Suburban,"Amtala, South Suburban",12.3,99,215.6666667,392.6666667
651,27/01/2010,West Bengal,South Suburban,"Amtala, South Suburban",10,104.9,206.6666667,407
651,29/01/2010,West Bengal,South Suburban,"Amtala, South Suburban",9.7,110.5,205.3333333,406.3333333
651,2/1/2010,West Bengal,South Suburban,"Amtala, South Suburban",9.2,101.6,175,359.6666667
651,2/4/2010,West Bengal,South Suburban,"Amtala, South Suburban",10.6,106.3,164.3333333,354.3333333
651,2/7/2010,West Bengal,South Suburban,"Amtala, South Suburban",8.8,89.6,179,359.3333333
651,13/02/2010,West Bengal,South Suburban,"Amtala, South Suburban",10,82.1,170,380
651,15/02/2010,West Bengal,South Suburban,"Amtala, South Suburban",10.2,79.5,152,297.3333333
651,17/02/2010,West Bengal,South Suburban,"Amtala, South Suburban",9.2,73,114.3333333,260.3333333
651,23/02/2010,West Bengal,South Suburban,"Amtala, South Suburban",10.4,80.8,130.6666667,305.3333333
651,3/4/2010,West Bengal,South Suburban,"Amtala, South Suburban",8.8,77.7,80.33333333,224
651,3/7/2010,West Bengal,South Suburban,"Amtala, South Suburban",8,82.9,63,160.6666667
651,13/03/2010,West Bengal,South Suburban,"Amtala, South Suburban",9.1,80,138.6666667,371
651,15/03/2010,West Bengal,South Suburban,"Amtala, South Suburban",8.5,83,82.66666667,198.6666667
651,17/03/2010,West Bengal,South Suburban,"Amtala, South Suburban",9.8,70.6,100.6666667,256.6666667
651,23/03/2010,West Bengal,South Suburban,"Amtala, South Suburban",9.1,68.8,67,164.6666667
651,26/03/2010,West Bengal,South Suburban,"Amtala, South Suburban",7.9,62.6,63.33333333,146.3333333
651,28/03/2010,West Bengal,South Suburban,"Amtala, South Suburban",8.4,69.6,55.33333333,129.3333333
651,31/03/2010,West Bengal,South Suburban,"Amtala, South Suburban",9.3,61.2,45,115
651,4/7/2010,West Bengal,South Suburban,"Amtala, South Suburban",8.4,56.4,42.33333333,90
651,4/10/2010,West Bengal,South Suburban,"Amtala, South Suburban",7.4,61.7,44.66666667,93.66666667
651,4/12/2010,West Bengal,South Suburban,"Amtala, South Suburban",8.6,61.4,40.66666667,117.3333333
651,16/04/2010,West Bengal,South Suburban,"Amtala, South Suburban",7.7,55.3,25.66666667,75
651,20/04/2010,West Bengal,South Suburban,"Amtala, South Suburban",7.1,36.9,46.33333333,124.6666667
651,22/04/2010,West Bengal,South Suburban,"Amtala, South Suburban",6.7,40.6,38,105.6666667
651,25/04/2010,West Bengal,South Suburban,"Amtala, South Suburban",7.6,36.4,31.33333333,91.33333333
651,30/04/2010,West Bengal,South Suburban,"Amtala, South Suburban",6.4,39.9,24.33333333,52.33333333
651,5/2/2010,West Bengal,South Suburban,"Amtala, South Suburban",7.6,44.7,47.33333333,112.6666667
651,5/6/2010,West Bengal,South Suburban,"Amtala, South Suburban",6.7,46.4,57.66666667,139.6666667
651,5/12/2010,West Bengal,South Suburban,"Amtala, South Suburban",5.4,36.2,32.66666667,96.33333333
651,14/05/2010,West Bengal,South Suburban,"Amtala, South Suburban",5.5,40.9,30.66666667,82.33333333
651,18/05/2010,West Bengal,South Suburban,"Amtala, South Suburban",5.4,38.9,24,63.66666667
651,22/05/2010,West Bengal,South Suburban,"Amtala, South Suburban",4.9,38,29.66666667,96.66666667
651,27/05/2010,West Bengal,South Suburban,"Amtala, South Suburban",5.4,37.7,33.66666667,90.66666667
651,29/05/2010,West Bengal,South Suburban,"Amtala, South Suburban",4.6,42.4,51,145.6666667
651,31/05/2010,West Bengal,South Suburban,"Amtala, South Suburban",6.4,34.3,38.66666667,106
651,6/2/2010,West Bengal,South Suburban,"Amtala, South Suburban",7,37.7,32.66666667,85.66666667
651,6/6/2010,West Bengal,South Suburban,"Amtala, South Suburban",4.7,40,25.66666667,72.66666667
651,6/10/2010,West Bengal,South Suburban,"Amtala, South Suburban",5.8,33.1,30.33333333,78.33333333
651,14/06/2010,West Bengal,South Suburban,"Amtala, South Suburban",4.7,27.3,27.33333333,74.33333333
651,18/06/2010,West Bengal,South Suburban,"Amtala, South Suburban",4.2,30.3,24.33333333,61.66666667
651,22/06/2010,West Bengal,South Suburban,"Amtala, South Suburban",5.4,36.1,25.33333333,76.33333333
651,26/06/2010,West Bengal,South Suburban,"Amtala, South Suburban",4.1,31,32.66666667,89
651,28/06/2010,West Bengal,South Suburban,"Amtala, South Suburban",4.6,40.7,26.33333333,77.66666667
651,7/2/2010,West Bengal,South Suburban,"Amtala, South Suburban",4.5,37.4,16.66666667,55.33333333
651,7/6/2010,West Bengal,South Suburban,"Amtala, South Suburban",4.4,33.3,18.33333333,56.33333333
